"UploadDate","Counties__Name","Counties__Jurisdictions__Name","Counties__Jurisdictions__VotingInformation__ClerkAddress__Address1","Counties__Jurisdictions__VotingInformation__ClerkAddress__Address2","Counties__Jurisdictions__VotingInformation__ClerkAddress__City","Counties__Jurisdictions__VotingInformation__ClerkAddress__Zip","Counties__Jurisdictions__VotingInformation__ClerkHours","Counties__Jurisdictions__VotingInformation__Dropboxes__Address","Counties__Jurisdictions__VotingInformation__Dropboxes__City","Counties__Jurisdictions__VotingInformation__Dropboxes__Zip","Counties__Jurisdictions__VotingInformation__Dropboxes__DropoffHours","Counties__Jurisdictions__VotingInformation__Dropboxes__Notes","Counties__Jurisdictions__VotingInformation__Dropboxes__In/Out"
"1603906894228","Calhoun","Sheridan Township","13355 29 Mile Road","","Albion","49224","M - Th: 9:00AM - 12:00PM","13355 29 Mile Rd","Albion","49224","24/7","","Outdoors"
"1603906894228","Calhoun","Springfield City","601 Avenue A","","Springfield","49037","M - Th: 7:00AM - 5:30PM","601 Avenue A","Springfield","49037","24/7","","Outdoors"
"1603906894228","Cass","Cassopolis City","\n117 S. Broadway St. Suite 100","","Cassopolis","49031","","22742 Diamond Cove St.","Cassopolis","49031","24/7","","Outdoors"
"1603906894228","Cass","Cassopolis City","\n117 S. Broadway St. Suite 100","","Cassopolis","49031","","22742 Diamond Cove St.","Cassopolis","49031","8A - 5P, M-F","","Indoors"
"1603906894228","Cass","Dowagiac City","241 S. Front Street","","Dowagiac","49047","","241 S. Front Street","Dowagiac","49047","24/7","on front of building","Outdoors"
"1603906894228","Cass","Jefferson Township","24725 Jefferson Center St","","Cassopolis","49031","","24725 Jefferson Center St","Cassopolis","49031","24/7","","Outdoors"
"1603906894228","Cass","La Grange Township","22742 Diamond Cove St.","","Cassopolis","49031","","22742 Diamond Cove St.","Cassopolis","49031","24/7","","Outdoors"
"1603906894228","Cass","Ontwa Township","26225 US 12","","Edwardsburg","49112","M - Fr: 9:00AM - 12:00PM","26225 US Hwy 12","Edwardsburg","49112","24/7","On the building","Indoors"
"1603906894228","Cass","Penn Township","60717 S. Main Street","","Vandalia","49095","","60717 S. Main Street","Vandalia","49095","24/7","","Outdoors"
"1603906894228","Cass","Silver Creek Township","32764 Dixon Street","","Dowagiac","49047","T, Th: 9:00AM - 5:00PM; W: 9:00AM - 1:00PM","32764 Dixon","Dowagiac","49047","24/7","Located in the breezeway","Indoors"
"1603906894228","Cass","Volinia Township","53254 Goodenough Rd","","Marcellus","49067","","53254 Goodenough Rd","Marcellus","49067","24/7","","Outdoors"
"1603906894228","Cass","Wayne Township","53950 Glenwood Rd.","269-782-7017","Dowagiac","49047","","53950 Glenwood Rd.","Dowagiac","49047","M 4pm -6pm, T & W 1pm -4pm, Th 6:30pm -8:30pm, Fri 2pm -6pm","Inside Township Foyer","Indoors"
"1603906894228","Charlevoix","Bay Township","05045 Boyne City Rd","","Boyne City","49770","","05045 Boyne City Road","Boyne City","49712","24/7","","Outdoors"
"1603906894228","Charlevoix","Boyne Valley Township","2489 Railroad St","","Boyne Falls","49713","","2489 Railroad St","Boyne Falls","49713","24/7","Drop box is in the vestibule","Indoors"
"1603906894228","Charlevoix","Chandler Township","7690 Chandler Hill Rd","","Boyne Falls","49713","","6912 Matz Rd.","Boyne Falls","49713","24/7","","Outdoors"
"1603906894228","Charlevoix","Charlevoix City","210 State Street","","Charlevoix","49720","","210 State Street","Charlevoix","49720","24/7","In front of building","Outdoors"
"1603906894228","Charlevoix","Charlevoix Township","12491 Waller Rd","","Charlevoix","49720","By appointment","12491 Waller Rd.","Charlevoix","49720","24/7","","Outdoors"
"1603906894228","Charlevoix","East Jordan City","201 Main Street, PO Box 499","","East Jordan","49727","","201 Main Street","East Jordan","49727","24/7","","Outdoors"
"1603906894228","Charlevoix","Evangeline Township","02746 Wildwood Harbor Road","","Boyne City","49712","","02746 Wildwood Harbor Road","Boyne City","49712","24/7","Evangeline Township Hall","Outdoors"
"1603906894228","Charlevoix","Eveline Township","8525 Ferry Road","","East Jordan","49727","By appointment","8525 Ferry Road","East Jordan","49727","24/7","To the left of the front door.","Outdoors"
"1603906894228","Charlevoix","Hayes Township","09195 Old US 31 N","","Charlevoix","49720","","09195 Old US 31 N","Charlevoix","49720","24/7","","Outdoors"
"1603906894228","Charlevoix","Melrose Township","04289 M-75 North","","Walloon Lake","49796","","04289 M-75 N","Walloon Lake","49796","24/7","In lobby.","Indoors"
"1603906894228","Charlevoix","Wilson Township","1701 Fall Park Rd","","Boyne City","49712","By appointment","02530 Fall Park Rd","Boyne City","49712","24/7","Mail slot in door.","Outdoors"
"1603906894228","Cheboygan","Aloha Township","4098 Mann Road","","Cheboygan","49712","","3432 Mann Rd","Cheboygan","49721","24/7","M 33 Hwy And Mann Rd","Outdoors"
"1603906894228","Cheboygan","Beaugrand Township","14633 Inverness Trail Road","","Cheboygan","49721","By appointment","1999 Old Mackinaw Rd","Cheboygan","49721","24/7","","Outdoors"
"1603906894228","Cheboygan","Benton Township","5012 Orchard Beach Road","","Cheboygan","49721","M, W, Fr: 9:00AM - 1:00PM","5012 Orchard Beach Road","Cheboygan","49721","24/7","","Outdoors"
"1603906894228","Cheboygan","Inverness Township","PO Box 6009","","Cheboygan","49721","","734 W Vfw Road","Cheboygan","49721","24/7","","Outdoors"
"1603906894228","Cheboygan","Koehler Township","3539 Carter Rd S","","Afton","49705","","3539 S Carter Rd","Afton","49705","24/7","","Outdoors"
"1603906894228","Cheboygan","Mackinaw Township","10595 Wallick Rd","","Mackinaw City","49701","","10595 Wallick Rd","Mackinaw City","49701","24/7","On porch at Township Hall","Outdoors"
"1603906894228","Cheboygan","Mackinaw Township","10595 Wallick Rd","","Mackinaw City","49701","","18321 Old Mackinaw Rd","Cheboygan","49721","8am- 8pm","","Outdoors"
"1603906894228","Cheboygan","Nunda Township","12991 S Straits Hwy","","Wolverine","49799","","12991 S Straits Hwy","Wolverine","49799","24/7","Side Door Of Town Hall","Outdoors"
"1603906894228","Cheboygan","Nunda Township","12991 S Straits Hwy","","Wolverine","49799","","15724 Lakeview Dr","Wolverine","49799","24/7","Clerk'S Residence, Box Near Garage","Outdoors"
"1603906894228","Cheboygan","Walker Township","7021 Montgomery Rd","","Afton","49705","","7021 Montgomery Rd","Afton","49705","24/7","","Outdoors"
"1603906894228","Chippewa","Bay Mills Township","14740 W. Lakeshore Dr","","Brimley","49715","","14740 W. Lakeshore Dr","Brimley","49715","24/7","","Inside"
"1603906894228","Chippewa","Bruce Township","3156 E. 12 Mile Rd","","Dafter","49724","M, T, Fr: 10:00AM - 4:00PM","3156 E. 12 Mile Rd.","Dafter","49724","24/7","","Outdoors"
"1603906894228","Chippewa","DeTour Township","260 Superior Street","","DeTour Village","49725","","260 S Superior St","DeTour Village","49725","24/7","","Outdoors"
"1603906894228","Chippewa","Drummond Island Township","29935 E Pine","","Drummond Island","49726","M - Fr: 9:00AM - 2:00PM","29935 E Pine St","Drummond Island","49726","24/7","","Outdoors"
"1603906894228","Chippewa","Pickford Township","155 E Main St.","","Pickford","49774","","155 E Main St.","Pickford","49774","24/7","","Outdoors"
"1603906894228","Chippewa","Rudyard Township","P.O Box 277","","Rudyard","49780","","18725 S. Mackinac Trail Po Box 277","Rudyard","49780","24/7","","Outdoors"
"1603906894228","Chippewa","Sault Ste Marie City","225 East Portage Avenue","","Sault Ste. Marie","49783","M - Fr: 9:00AM - 4:00PM","225 East Portage Avenue","Sault Ste. Marie","49783","24/7","Our drop box is a drive up drop box on the north-side of City Hall that is secure and accessible 24/7/365. The drop box is checked multiple times a day.","Outdoors"
"1603906894228","Chippewa","Soo Township","639 3 1/2 Mile Road","(906) 253-9638","Sault Ste. Marie","49783","By appointment","639 3 1/2 Mile Road","Sault Ste. Marie","49783","24/7","","Outdoors"
"1603906894228","Chippewa","Superior Township","7049 S M 221","","Brimley","49715","M - Fr: 10:00AM - 12:00PM AND 1:00PM - 4:00PM","7049 S M 221","Brimley","49715","24/7","Night drop vault on side of hall.","Outdoors"
"1603906894228","Clare","Clare City","202 W. Fifth St","","Clare","48617","Monday - Thursday from 7:45AM - 5:15PM, Friday from 7:45AM - 11:15AM","202 W. Fifth St","Clare","48617","24/7","Inside the lobby","Indoor"
"1603906894228","Clare","Freeman Township","7280 Mannsiding Road","","Lake","48632","M, W: 8:30AM - 12:30PM","7280 Mannsiding Road","Lake","48632","24/7","On entrance door.","Outdoors"
"1603906894228","Clare","Frost Township","251 Sunny Ridge Rd.","","Harrison","48625","By appointment","251 Sunny Ridge Road","Harrison","48625","24/7","","Outdoors"
"1603906894228","Clare","Garfield Township","9348 Terry St","","Lake","48632","W, F: 10:00AM - 4:00PM","9348 Terry St","Lake","48632","24/7","Mail slot on building by office door.","Outdoors"
"1603906894228","Clare","Grant Township","3022 E Surrey Rd","","Clare","48617","By appointment","3022 E Surrey Rd","Clare","48617","24/7","","Outdoors"
"1603906894228","Clare","Hamilton Township","3042 N Rodgers Ave","","Harrison","48625","T: 9:00AM - 3:00PM; By appointment","3042 N Rodgers","Harrison","48625","24/7","(TO THE RIGHT OF THE MAIN DOOR)","Outdoors"
"1603906894228","Clare","Harrison City","2105 Sullivan Drive","","Harrison","48625","","2105 Sullivan Drive","Harrison","48625","24/7","","Outdoors"
"1603906894228","Clare","Hatton Township","3988 E Ashard Road","","Harrison","48625","","3988 E Ashard Road","Harrison","48625","24/7","Hatton Township Hall","Outdoors"
"1603906894228","Clare","Hayes Township","2055 E. Townline Lake Rd","","Harrison","48625","M - Th: 10:00AM - 2:00PM","2055 E. Townline Lake Rd","Harrison","48625","24/7","","Outdoors"
"1603906894228","Clare","Lincoln Township","175 Lake George Ave.","","Lake","48632","","175 Lake George Ave.","Lake","48632","24/7","","Outdoors"
"1603906894228","Clare","Summerfield Township","9971 N.Finley Lake Ave","","Harrison","48625","","9971 N. Finley Lake Ave","Harrison","48625","24/7","","Outdoors"
"1603906894228","Clare","Surrey Township","110 E. Michigan","","Farwell","48622","M - Th: 8:30AM - 5:00PM","110 E. Michigan","Farwell","48622","24/7","","Outdoors"
"1603906894228","Clinton","Bath Township","14480 Webster Road","","Bath","48808","M - Fr: 8:00AM - 5:00PM","14480 Webster Road","Bath","48808","24/7","","Outdoors"
"1603906894228","Clinton","Bingham Township","2057 N Lansing St","","Bingham Township","48879","By appointment","2057 N Lansing St","St. Johns","48879","24/7","","Outdoors"
"1603906894228","Clinton","Dallas Township","225 South Main Street","","Fowler","48835","","225 South Main Street","Fowler","48835","24/7","","Outdoors"
"1603906894228","Clinton","De Witt City","414 E. Main Street","","Dewitt","48820","","414 E. Main Street","Dewitt","48820","24/7","","Outdoors"
"1603906894228","Clinton","De Witt Township","1401 W. Herbison Road","","DeWitt","48820","","1401 W. Herbison Rd.","Dewitt","48820","24/7","","Outdoors"
"1603906894228","Clinton","DeWitt City","414 E. MAIN STREET","","DeWitt","48820","","414 E. MAIN STREET","DeWitt","48820","24/7","","Outdoors"
"1603906894228","Clinton","DeWitt Township","1401 West Herbison Rd.","","DeWitt","48820","M - Fr: 8:00AM - 5:00PM","1401 West Herbison Rd.","DeWitt","48820","24/7","","Outdoors"
"1603906894228","Clinton","Eagle Township","10505 Howe Road","","Eagle","48822","By appointment","10505 W. Howe Rd","Eagle","48822","M-Su","Daylight hours please, if possible.","Outdoors"
"1603906894228","Clinton","Essex Township","8740 W Colony Rd","","St. Johns","48879","By appointment","8740 W Colony Road","St. Johns","48879","7A - 9P, every day","","Outdoors"
"1603906894228","Clinton","Greenbush Township","1883 E. French Rd.","","St. Johns","48879","By appointment","1883 E. French Rd.","St. Johns Mi","48879","24/7","","Outdoors"
"1603906894228","Clinton","Olive Township","1669 E. Alward Road","","DeWitt","48820","By appointment","1669 E Alward Road","DeWitt","48820","24/7","Black mailbox in driveway accessible from vehicle","Outdoors"
"1603906894228","Clinton","Ovid City","114 E. Front Street","","Ovid","48866","M - Fr: 9:00AM - 12:00PM AND 1:00PM - 5:00PM","114 E. Front Street","Ovid","48866","24/7","","Outdoors"
"1603906894228","Clinton","Riley Township","7110 W Pratt","","DeWitt","48820","","7110 W Pratt","DeWitt","48820","24/7","","Outdoors"
"1603906894228","Clinton","St. Johns City","100 E State St","","St. Johns","48879","M - Fr: 8:00AM - 5:00PM","100 E. State Street","St. Johns","48879","24/7","South end of parking lot behind building.","Outdoors"
"1603906894228","Clinton","Watertown Township","12803 S. Wacousta Road","","Grand Ledge","48837","M - Th: 9:00AM - 5:00PM, Fr: 9:00AM - 3:00PM","12803 S. Wacousta Road","Grand Ledge","48837","24/7","","Outdoors"
"1603906894228","Crawford","Grayling City","1020 City Boulevard, P.O. Box 549","","Grayling","49738","","1020 City Boulevard","Grayling","49738","24/7","","Outdoors"
"1603906894228","Crawford","Grayling Township","2090 Viking Way","","Grayling","49738","M - Fr: 8:30AM - 12:00PM AND 1:00PM - 4:30PM","2090 Viking Way","Grayling","49738","24/7","","Outdoors"
"1603906894228","Crawford","Lovells Township","8405 Twin Bridge Rd","","Grayling","49738","T, W, Th: 9:00AM - 3:00PM","8405 Twin Bridge Road","Grayling","49738","24/7","On north side of the building next to main doors of hall.","Outdoors"
"1603906894228","Crawford","Maple Forest Township","2520 W Marker Rd","","Grayling","49738","","2520 West Marker Rd","Grayling","49738","24/7","In foyer of township building.","Indoors"
"1603906894228","Crawford","South Branch Township","5245 N M-18","","Roscommon","48653","M - Fr: 9:00AM - 12:00PM","5245 N M-18","Roscommon","48653","24/7","","Outdoors"
"1603906894228","Delta","Escanaba Township","7893 CO 416 J Road","","Gladstone","49837","By appointment","7893 Co 416 J Rd","Gladstone","49837","24/7","In entrance.","Indoors"
"1603906894228","Delta","Ford River Township","3845 K Road","","Bark River","49807","By appointment","3845 K Road","Bark River","49807","24/7","","Outdoors"
"1603906894228","Delta","Gladstone City","1100 Delta Avenue","","Gladstone","49837","M - Fr: 9:00AM - 3:00PM","1100 Delta Avenue","Gladstone","49837","24/7","","Outdoors"
"1603906894228","Delta","Wells Township","6436 North 8th Street","","Wells","49894","M - Fr: 9:00AM - 12:00PM AND 1:00PM - 5:00PM","6436 North 8th Street","Wells","49894","24/7","","Indoors"
"1603906894228","Dickinson","Breitung Township","3851 Menominee St","","Quinnesec","49876","M - Fr: 8:00AM - 4:00PM","3851 Menominee Street","Quinnesec","49876","24/7","At rear of township offices in the parking lot to the left of the board room entrance.","Outdoors"
"1603906894228","Dickinson","Iron Mountain City","501 S Stepheson Ave","","Iron Mountain","49801","By appointment only","501 S Stepheson Ave","Iron Mountain","49801","24/7","","Outdoor"
"1603906894228","Dickinson","Kingsford City","305 S. Carpenter Ave","","Kingsford","49802","","305 South Carpenter Avenue","Kingsford","49802","24/7","","Outdoors"
"1603906894228","Dickinson","Norway City","915 Main St","","Norway","49870","M - Fr: 8:00AM - 5:00PM","915 Main St.","Norway","49870","24/7","In alley in back of building.","Outdoors"
"1603906894228","Dickinson","Norway Township","N1732 Mission St.","","Vulcan","49892","M, T: 9:00AM - 12:00PM","N1732 Mission St.","VULCAN","49892","24/7","Located in mail slot of treasurer's office door","Outdoors"
"1603906894228","Dickinson","Sagola Township","306 1st Street","","Channing","49815","By appointment","306 1st Street","Sagola","49881","24/7","","Outdoors"
"1603906894228","Dickinson","Waucedah Township","W-3930 Morgan Street","","Loretto","49852","","W3930 Morgan Street","Loretto","49852","24/7","Located on the side of the building.","Outdoors"
"1603906894228","Eaton","Bellevue Township","121 N Main Street","","Bellevue","49021","","121 N Main Street","Bellevue","49021","24/7","Mail slot that goes directly into office.","Indoors"
"1603906894228","Eaton","Benton Township","5136 Windsor Hwy","","Potterville","48876","","5136 Winsor Hwy.","Potterville","48876","24/7","","Outdoors"
"1603906894228","Eaton","Carmel Township","661 Beech Hwy","","Charlotte","48813","M: 8:30AM - 12:00PM; By appointment","661 Beech Hwy","Charlotte","48813","24/7","","Outdoors"
"1603906894228","Eaton","Charlotte City","111 E. Lawrence Ave.","","Charlotte","48813","By appointment","111 E. Lawrence Ave.","CHARLOTTE","48813","24/7","","Outdoors"
"1603906894228","Eaton","Charlotte City","111 E. Lawrence Ave.","","Charlotte","48813","By appointment","111 E. Lawrence Ave.","CHARLOTTE","48813","24/7","","Indoors"
"1603906894228","Eaton","Chester Township","5044 Moyer Road","","Charlotte","48813","By appointment","4785 N Mulliken Rd","Charlotte","48813","24/7","","Outdoors"
"1603906894228","Eaton","Chester Township","5044 Moyer Road","","Charlotte","48813","By appointment","5044 Moyer Rd","Charlotte","48813","24/7","","Outdoors"
"1603906894228","Eaton","Delta Township","7710 West Saginaw Highway","","Lansing","48917","M - Fr: 8:00AM - 5:00PM","7710 West Saginaw Hwy","Lansing","48917","24/7","","Outdoors"
"1603906894228","Eaton","Eaton Rapids City","200 S. Main St.","","Eaton Rapids","48827","M - Fr: 9:00AM - 4:00PM","200 S. Main St.","Eaton Rapids","48827","24/7","","Outdoors"
"1603906894228","Eaton","Eaton Township","3981 E Clinton Trail","","Charlotte","48813","T: 1:00PM - 3:00PM, Th: 9:00AM - 12:00PM","3981 E. Clinton Trail","Charlotte","48813","24/7","In parking lot under light post. Please use the large bottom bin.","Outdoors"
"1603906894228","Eaton","Grand Ledge City","310 Greenwood St.","","Grand Ledge","48837","M - Fr: 8:00AM - 5:00PM","310 Greenwood St.","Grand Ledge","48837","24/7","","Outdoors"
